rundate,vdate,station,tmax.obs,tmin.obs,precip.obs,wspd.obs,tmax.gec00,tmax.gep01,tmax.gep02,tmax.gep03,tmax.gep04,tmax.gep05,tmax.gep06,tmax.gep07,tmax.gep08,tmax.gep09,tmax.gep10,tmax.gep11,tmax.gep12,tmax.gep13,tmax.gep14,tmax.gep15,tmax.gep16,tmax.gep17,tmax.gep18,tmax.gep19,tmax.gep20,tmin.gec00,tmin.gep01,tmin.gep02,tmin.gep03,tmin.gep04,tmin.gep05,tmin.gep06,tmin.gep07,tmin.gep08,tmin.gep09,tmin.gep10,tmin.gep11,tmin.gep12,tmin.gep13,tmin.gep14,tmin.gep15,tmin.gep16,tmin.gep17,tmin.gep18,tmin.gep19,tmin.gep20,precip.gec00,precip.gep01,precip.gep02,precip.gep03,precip.gep04,precip.gep05,precip.gep06,precip.gep07,precip.gep08,precip.gep09,precip.gep10,precip.gep11,precip.gep12,precip.gep13,precip.gep14,precip.gep15,precip.gep16,precip.gep17,precip.gep18,precip.gep19,precip.gep20,wspd.gec00,wspd.gep01,wspd.gep02,wspd.gep03,wspd.gep04,wspd.gep05,wspd.gep06,wspd.gep07,wspd.gep08,wspd.gep09,wspd.gep10,wspd.gep11,wspd.gep12,wspd.gep13,wspd.gep14,wspd.gep15,wspd.gep16,wspd.gep17,wspd.gep18,wspd.gep19,wspd.gep20
2016102006,2016102100,KRNO,,,,,67.2758,67.4832,66.9907,67.3094,67.6397,67.7879,67.0344,66.8169,67.5268,67.4692,67.1572,67.4318,67.7543,67.2518,67.0439,66.5894,67.1568,67.2479,67.0344,67.5844,67.0718,41.3989,41.6269,42.6584,41.2526,42.2471,40.6323,41.5785,40.8733,41.7551,41.9145,42.0849,40.9305,40.9918,41.6361,40.4192,41.7253,41.2333,41.7825,40.9444,40.2723,41.2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8996,9.6924,8.2234,8.2184,9.1323,7.4668,7.3884,7.8238,7.245,8.2874,7.9799,7.925,7.465,7.5465,8.0523,7.8804,7.9225,7.659,7.8675,6.8177,7.8552
2016102006,2016102100,KSEA,,,,,57.4089,56.9245,55.9799,57.235,57.7502,57.298,57.1183,57.5571,57.775,56.6977,57.7777,57.0715,57.5469,56.623,57.7144,57.4752,57.3889,57.364,57.3096,57.6873,56.7024,45.0639,43.0868,45.4974,43.1948,45.5737,45.0462,44.8056,44.8401,45.2614,44.6384,44.7192,43.8121,43.0949,44.9225,45.1675,44.8315,44.4381,45.8464,44.7622,46.0139,45.2714,0.0414,0.0196,0.0905,0.0124,0.0515,0.0544,0.0345,0.0492,0.0241,0.0421,0.0686,0.0271,0.0156,0.0338,0.0498,0.037,0.0603,0.0404,0.0541,0.0545,0.0579,6.6758,5.3696,6.6916,5.8023,6.5277,5.9737,7.4519,8.073,5.8737,7.2,8.2252,6.9998,6.8654,6.7159,5.8001,7.9685,7.0359,7.1561,7.8189,7.7303,6.2688
2016102006,2016102100,KTVC,,,,,49.5789,49.3623,48.6682,48.9372,49.5567,49.363,49.4139,49.5721,49.5476,48.8139,49.3327,49.5902,50.0451,49.3995,48.0157,49.3531,49.9107,49.1466,48.2368,49.0434,48.6332,42.5845,42.6193,41.5262,43.0776,41.8182,41.9247,42.7196,43.2038,42.4309,42.1243,42.4194,41.9883,42.4251,42.1473,41.5954,41.5864,42.8898,41.4585,42.628,42.0717,42.0493,0.0437,0.0386,0.0491,0.0725,0.0271,0.046,0.0486,0.0466,0.0508,0.0384,0.0439,0.0438,0.0382,0.0341,0.0427,0.0272,0.0402,0.0407,0.0502,0.0446,0.0417,13.4198,12.8837,13.2344,13.6514,13.1914,13.4432,12.9761,13.725,12.2918,14.8343,13.212,12.1224,12.7866,13.7092,13.6432,13.067,13.6658,12.3152,13.5882,12.8416,13.3733
2016102106,2016102200,KEYW,,,,,79.8579,79.9089,79.8723,80.0584,79.8174,79.8841,80.1184,79.7517,80.253,79.8063,79.9131,79.8292,79.7639,80.0844,79.7393,79.8961,79.726,79.5517,79.8782,79.9044,80.0642,74.081,73.3948,74.0521,73.961,74.0521,73.3948,73.8434,74.2321,74.1434,74.0521,74.081,73.5697,73.9921,74.4121,73.6923,73.7834,74.292,73.6324,73.721,73.8721,74.261,0.0169,0.0191,0.0144,0.0074,0.0238,0.0225,0.009,0.0129,0.0058,0.0219,0.0124,0.0191,0.0323,0.0087,0.0138,0.0258,0.0192,0.0235,0.0174,0.0172,0.0092,17.3878,17.8017,17.3285,17.4588,17.6484,18.9804,17.6014,17.2021,18.004,17.5202,16.9616,18.0755,17.6622,17.2821,17.866,18.8118,16.8872,17.851,17.4966,18.1225,17.1031
2016102106,2016102200,KGRI,78,36,0,21,74.7519,76.0717,74.7625,75.1365,75.1365,73.206,74.5965,75.8441,74.263,75.5105,74.7043,75.2212,73.7706,74.3106,73.7952,74.803,74.263,75.5301,75.2689,74.2558,74.3443,47.3681,47.4831,47.0596,47.9116,47.3221,46.7845,47.6173,46.6533,46.2483,46.9008,45.761,47.3277,47.8645,47.6369,48.3989,45.8265,47.7761,47.1225,46.2724,47.675,46.6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3413,11.3215,13.3494,11.9202,11.7966,13.2154,11.7572,12.4383,12.2933,13.3759,12.4344,12.9023,12.9719,13.0813,11.1293,11.4879,13.5348,11.2565,11.9847,11.9762,13.1883
2016102106,2016102200,KMDT,,,,,50.8064,51.2743,50.6517,51.6109,51.61,51.3064,51.7238,51.2,51.4037,51.568,51.0204,51.0981,52.0393,51.0996,51.158,52.8704,51.3938,52.634,50.9349,52.4114,50.5144,41.4766,42.0418,40.6704,42.4437,41.9501,41.3751,43.2241,42.775,41.5902,41.5873,42.288,41.7374,41.6717,41.4561,41.6265,40.7479,42.2273,41.725,42.3859,42.3505,41.8225,0.2399,0.0597,0.2447,0.1089,0.1363,0.3208,0.0438,0.2017,0.1005,0.0977,0.1416,0.2602,0.2082,0.3034,0.3315,0.5426,0.2236,0.3642,0.262,0.3841,0.0816,22.5255,22.5759,22.7798,22.7501,22.3704,22.3655,21.9927,22.6723,22.7815,22.4131,22.8764,21.9832,22.3816,22.875,22.7932,22.8542,22.7188,22.9652,22.7029,23.036,22.9569
2016102106,2016102200,KRNO,,,,,62.4389,63.6893,62.2891,63.169,62.8598,62.9209,62.1572,63.1588,63.3667,61.7864,63.0499,62.4244,62.1739,61.2907,62.7553,63.2446,62.2684,63.0097,61.98,61.9632,62.3703,42.7554,42.656,41.6854,42.6219,42.888,43.0098,42.9589,41.737,42.2384,40.7324,42.3099,41.3491,41.8118,42.1623,43.3381,41.6842,42.7554,42.6454,41.6894,42.1516,41.8171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.618,8.0534,6.9281,7.1883,8.245,7.5949,9.1223,8.046,7.5785,8.0592,7.8213,7.802,7.7537,7.9003,8.0626,7.5792,7.2861,9.199,7.7097,8.938,8.3783
2016102106,2016102200,KSEA,,,,,58.1874,58.2334,58.884,59.0935,59.942,58.3392,58.8545,59.2983,58.1812,58.2183,57.2915,57.5945,56.4039,56.2679,59.9956,58.0823,57.4735,58.1186,57.8514,55.8672,58.4965,40.5395,39.3885,41.2875,41.8453,41.6125,41.1935,39.2349,40.3534,39.8784,39.501,39.6695,39.6167,41.5769,40.2722,42.0124,40.5986,40.6033,41.333,39.796,40.4701,41.1544,0.0165,0.0105,0.0206,0.0055,0.0191,0.0101,0.0135,0.0086,0.0207,0.0147,0.015,0.0088,0.0222,0.0201,0.025,0.016,0.0287,0.0148,0.0165,0.018,0.0158,4.4396,4.739,5.1639,4.9264,5.1505,4.3937,4.9184,4.6079,4.6326,5.4575,4.4263,5.3206,4.6488,3.5382,4.4279,4.437,3.6492,3.5782,4.4573,3.2634,4.242
2016102106,2016102200,KTVC,,,,,52.1849,52.207,49.5791,52.9034,52.4804,50.3849,52.1849,53.9645,53.1366,52.0983,52.09,52.3482,51.6449,52.0399,52.0908,52.2655,52.6953,53.1487,52.6536,51.9168,51.6229,40.6734,40.7145,39.9626,40.7864,41.2796,39.3291,41.2148,41.0857,41.6084,41.1201,40.9492,39.9125,39.9672,40.3291,40.4543,40.1916,41.1722,39.9226,40.9333,41.4207,39.7966,0.0029,0.0041,0.0015,0.0051,0.0051,0.0023,0.0056,0.0034,0.0071,0.004,0.0051,0.002,0.0027,0.0033,0.004,0.0013,0.0028,0.0018,0.0033,0.0028,0.002,11.766,11.3263,12.8818,11.991,11.6326,12.006,11.6863,10.6016,12.0214,11.353,12.3939,11.1948,11.5754,11.772,13.5776,11.1395,11.7612,11.0906,12.2069,12.3339,11.9713
2016102206,2016102300,KEYW,,,,,77.7792,77.7792,77.9879,77.5416,77.9879,77.8079,77.8968,78.0479,77.9303,77.8655,78.1679,77.6279,77.7792,77.7503,77.5703,77.2416,77.9616,77.9303,77.8679,77.6592,77.8727,73.3585,73.4761,73.7495,72.965,73.1434,73.4472,73.0124,73.6322,73.2961,73.3009,73.5355,73.1498,73.1785,73.4809,72.9543,73.2075,73.5985,73.6561,73.3585,73.2689,73.9294,0.0037,0.0046,0.0021,0.0056,0.0042,0.0031,0.0035,0.0024,0.0041,0.0035,0.0045,0.0052,0.0039,0,0.0052,0.0044,0.0006,0.0003,0.0037,0.0051,0.0033,18.8201,19.1137,18.2907,19.2871,18.7448,18.6103,18.9842,19.0042,18.802,19.0025,18.971,19.0612,18.8951,18.864,19.3159,18.8836,19.2599,18.807,19.2885,19.0518,19.1514
2016102206,2016102300,KGRI,71,39,0,22,70.2639,70.1792,66.4805,71.0864,70.5392,72.3146,70.6734,69.798,70.1281,69.2422,71.7285,70.6417,70.9026,70.1652,72.7839,70.8622,69.95,71.4834,69.798,70.698,70.287,50.1898,50.1219,47.7477,51.2192,49.9285,51.883,50.2196,50.3157,50.0673,49.7665,51.2386,49.9016,51.8017,50.6577,51.6619,51.7776,50.8126,50.4329,50.6173,51.3976,49.7273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9615,12.9665,17.2463,13.6687,14.0523,13.0637,15.2746,14.7019,14.9913,15.0111,13.6711,12.1128,14.7377,13.7975,12.9384,13.4209,13.9515,12.269,14.338,14.7973,14.4995
2016102206,2016102300,KMDT,,,,,60.7614,61.8171,60.5844,61.2526,60.9591,58.5161,60.4799,60.5168,61.3817,60.9178,58.9653,61.6222,60.3368,58.9222,60.6745,60.904,61.2113,61.29,60.4826,59.1471,60.8914,41.2677,40.9781,40.7665,40.7319,40.1107,40.0436,40.7127,41.0305,40.4038,40.9113,40.6696,41.5699,40.7318,41.0177,41.5259,42.1724,41.0778,41.9371,40.8229,41.0986,41.4468,0.0045,0.0002,0.0004,0.0077,0.0131,0.0004,0.0003,0.0001,0.0018,0,0.0002,0.0003,0.0017,0.0023,0.001,0.0002,0.0005,0.0017,0.0069,0,0.0016,18.4606,17.143,17.8981,16.9504,17.982,17.8992,17.5718,17.9469,17.5832,18.955,18.9576,17.4024,18.7485,18.4129,18.2098,18.98,18.611,16.2643,18.6497,19.2999,18.1341
2016102206,2016102300,KRNO,,,,,64.42,64.4771,65.3003,64.6039,63.9467,64.06,63.4071,64.3114,64.2203,64.1171,63.771,64.2179,64.9029,63.7989,64.6614,64.0638,64.3489,64.0417,63.1417,64.6767,64.505,41.5079,42.2519,41.446,41.4307,41.5554,41.1187,41.3519,41.7969,41.6208,40.9444,41.518,40.9824,41.1475,40.9478,41.8439,41.7532,41.674,40.7299,41.0054,40.7875,41.5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1757,11.1131,13.462,13.9865,11.1549,11.8413,11.5331,12.1145,13.7949,12.5303,12.0663,9.853,12.9775,13.4591,12.212,12.761,12.5914,10.8816,10.3878,10.3892,11.9618
2016102206,2016102300,KSEA,,,,,61.8045,62.2056,61.4966,60.7077,61.3866,62.5429,61.6093,61.7193,58.831,60.7311,61.7296,60.3066,61.5851,58.1831,61.3112,60.6734,61.6791,61.5509,61.1187,61.8777,61.3269,43.3253,42.8236,44.5246,44.6838,43.2075,42.8398,43.5658,44.5577,43.3024,43.1002,43.2072,42.9675,43.1865,44.0027,43.7833,42.5448,43.0334,43.2216,43.3754,42.0034,44.6074,0.0439,0.0162,0.0173,0.0497,0.0653,0.033,0.0275,0.0156,0.0601,0.0348,0.0464,0.0358,0.0123,0.11,0.0282,0.1986,0.0458,0.046,0.0165,0.0309,0.0638,5.0293,4.7743,5.0544,5.1805,4.737,4.8132,5.2591,4.9981,4.9544,5.5502,5.026,5.1218,5.239,5.375,5.1261,5.1482,4.6438,4.9139,5.1799,4.7092,5.1891
2016102206,2016102300,KTVC,,,,,55.6106,53.3516,55.9523,54.0687,56.1658,54.3474,55.4807,55.5475,55.8315,57.5579,56.2007,55.2802,55.7821,55.3143,54.8229,57.8526,55.9402,54.0574,56.0375,55.9198,54.4947,44.989,44.2632,45.4702,44.5434,45.6146,44.4938,45.1022,45.7554,45.9463,45.9532,45.2833,45.6316,45.6889,45.4301,45.0975,46.0387,44.4631,43.5181,44.2925,45.8578,45.0604,0.0035,0.0059,0.0371,0.0104,0.0033,0.0021,0.0053,0.0116,0.006,0.0316,0.002,0.0061,0.0046,0.0141,0.0038,0.0017,0.0013,0.0008,0.0013,0.0218,0.0049,15.3269,13.7788,18.3177,14.6139,15.046,13.7013,14.5187,16.7104,16.4675,17.3503,13.7021,15.0996,13.9426,14.4312,13.8804,13.3564,13.8265,14.1873,14.5612,16.5405,15.8238
2016102306,2016102400,KEYW,,,,,77.8886,78.175,77.9933,77.917,78.0776,78.2436,77.964,77.945,77.9399,77.935,78.415,78.3237,78.002,77.5693,77.7579,77.8576,78.3318,78.1792,78.2347,77.7714,78.3711,76.2198,76.4401,76.37,76.3883,76.0834,76.0777,76.3361,76.2548,76.1324,76.2199,76.5912,76.214,76.4578,76.2859,76.4011,76.0814,76.4488,76.3254,76.4516,76.1353,76.468,0.0349,0.031,0.0069,0.0227,0.036,0.0262,0.0441,0.0284,0.013,0.0427,0.0394,0.0282,0.0417,0.0272,0.0271,0.0231,0.0267,0.0088,0.0481,0.0273,0.0356,19.2541,18.5509,19.582,19.7127,19.1377,19.4334,19.6779,19.9069,19.1403,20.0751,19.9773,19.3347,19.7845,20.2546,19.5558,20.2976,20.1066,20.248,20.2835,18.8598,19.1671
2016102306,2016102400,KGRI,67,32,0,15,67.64,68.0722,65.9954,68.1569,68.36,67.8692,67.9523,66.071,67.6154,68.18,67.7935,67.1,68.2522,66.8141,67.9243,68.3335,67.1246,67.6135,66.3323,65.637,67.3613,44.6934,45.0944,43.9257,45.05,45.0288,45.5653,44.6457,43.9806,44.6457,44.8734,45.0023,44.8488,45.2511,44.5099,44.6934,45.2218,45.05,44.6638,44.6669,44.1322,44.5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,11.8714,11.4148,13.1085,12.2865,11.4987,12.0927,12.08,12.4992,12.2819,11.7398,11.7571,12.4517,11.1589,12.5281,11.6726,11.4,11.8922,11.0724,12.4937,12.3906,12.3346
2016102306,2016102400,KMDT,,,,,54.1676,54.4587,53.2236,54.4261,53.591,55.4004,54.5196,54.9953,53.7151,54.8244,53.7486,55.0613,56.5795,54.6807,53.814,55.8262,54.1688,53.3215,54.5594,54.6834,53.4633,38.934,43.6503,43.6145,38.8639,43.7727,40.0319,38.6458,41.8699,39.6401,40.928,39.2334,39.7204,39.1348,39.4378,38.8674,39.0386,42.2473,41.8335,39.1243,40.3292,38.9283,0.005,0.0242,0.0039,0.0031,0.0035,0.0071,0.0191,0.0071,0.0119,0.007,0.0044,0.0018,0.0046,0.0039,0.0094,0.0053,0.0036,0.0071,0.0049,0.0062,0.0056,14.7593,14.1006,13.9123,15.2413,14.4525,15.3371,14.2962,14.2783,14.4228,15.7483,14.4133,14.9541,14.5777,14.8279,14.7735,13.7087,14.0946,13.5873,14.9143,14.3498,15.1123
2016102306,2016102400,KRNO,,,,,59.5435,60.2884,59.2107,59.4437,60.122,59.6535,59.1612,59.3197,58.7263,59.7031,59.1908,59.9339,59.5066,60.0174,59.6285,59.5576,59.2024,59.7304,59.4159,60.1939,59.8008,39.4292,40.6096,39.5238,39.1738,39.8738,38.8887,38.8614,40.5702,39.3778,40.4377,38.9367,40.2577,40.9303,39.2017,40.4617,38.7169,39.3778,39.4008,39.7313,39.3809,39.8263,0.0015,0.0163,0.0026,0.0001,0.0037,0.0007,0.0016,0.0028,0.0045,0.0023,0.0019,0.0016,0.0005,0.0005,0.0052,0.0004,0,0,0.0021,0.0021,0.0013,22.0946,19.8231,21.2598,22.0683,18.6479,22.5135,19.8864,22.2322,20.7728,21.7737,20.9545,23.0947,23.308,20.018,22.2879,21.9471,20.9891,20.1881,20.82,21.3064,20.6465
2016102306,2016102400,KSEA,,,,,59.1729,58.5133,59.7595,58.3595,58.264,59.1593,60.1644,61.4022,57.9583,59.7726,56.9697,58.0818,59.1688,59.5793,59.976,58.5278,57.1291,60.3399,58.4824,59.8059,60.1847,47.7336,47.1516,47.1757,47.3508,47.2641,47.3133,47.058,46.543,46.2112,46.4045,46.8357,47.4136,47.2937,46.2923,47.2736,47.5334,46.5243,48.1363,47.9143,47.7389,46.718,0.0879,0.1439,0.1014,0.0609,0.0589,0.0856,0.0835,0.1194,0.1088,0.0895,0.0944,0.0651,0.1102,0.0787,0.1177,0.0881,0.0951,0.1051,0.0615,0.0671,0.0493,4.7031,4.5793,4.7043,5.4249,4.6097,5.0466,5.3229,4.4014,4.334,5.8307,4.5199,5.3971,5.8012,4.5615,5.5788,5.3809,4.9917,4.6788,5.628,4.9176,5.7777
2016102306,2016102400,KTVC,,,,,48.5266,47.7739,48.7793,47.7392,49.74,48.3133,48.9666,48.6618,48.4116,48.1994,49.0086,48.4475,48.8352,48.0262,48.2267,50.0833,49.1162,48.7708,48.292,49.2407,48.0839,44.1134,43.5639,43.8594,43.5368,42.9242,42.9792,43.3283,41.7056,43.9963,43.6681,42.6609,42.4305,44.5259,43.122,44.3738,42.5027,43.5588,42.7125,41.6737,43.4265,43.1745,0.0283,0.0174,0.0274,0.0257,0.0207,0.0233,0.0227,0.0296,0.0262,0.027,0.0233,0.0253,0.028,0.0284,0.0238,0.025,0.0273,0.0256,0.0273,0.0286,0.0261,16.4928,16.5821,17.7774,16.1236,16.841,16.7719,16.9949,17.1257,16.5148,16.9584,15.7999,16.5765,16.1836,17.0136,16.5304,15.8406,16.4545,16.2362,16.7417,18.0215,16.4845
2016102406,2016102500,KEYW,,,,,78.4698,78.6416,78.3216,78.5094,78.5159,78.407,78.5592,78.6216,78.5927,78.7122,78.2956,78.6584,78.5279,78.5669,78.6416,78.5068,78.6844,78.6008,78.5813,78.8462,78.5592,76.2913,76.3571,76.2885,76.4112,76.3541,75.9054,76.0293,76.0423,75.8824,76.5211,76.4095,76.5577,76.0825,76.1866,76.7488,76.3557,76.3838,76.069,76.3346,76.0102,76.8035,0.0328,0.0408,0.0302,0.0363,0.0407,0.0329,0.0329,0.0335,0.0201,0.0253,0.0396,0.039,0.0384,0.0395,0.0283,0.0431,0.0348,0.0294,0.0274,0.0368,0.0391,23.1324,23.011,23.1288,22.5089,22.9463,23.1664,23.5926,22.889,23.31,24.3814,22.5382,22.9969,23.223,22.9688,23.2496,22.9762,23.3403,23.6949,23.5697,23.3215,23.2217
2016102406,2016102500,KGRI,,,,,76.941,71.1519,76.0885,72.3958,78.9395,73.6153,75.6186,77.1931,76.6324,79.4754,74.9512,77.7391,74.9915,75.4626,74.1163,73.3589,78.8951,77.8216,80.0026,75.4051,77.2468,51.7078,50.8391,50.3942,49.8216,51.6426,49.4084,52.9874,53.181,50.9934,53.3567,52.8006,52.1994,51.0438,51.4823,52.2021,51.4799,50.5543,52.4909,51.1142,51.3249,51.654,0.0001,0,0.0075,0.0108,0.0277,0.0042,0,0.0001,0,0.0251,0.0047,0.0641,0.0025,0,0.0005,0.0025,0.0006,0.002,0.0001,0.0046,0.0041,13.8429,12.0285,15.3966,12.896,16.5479,12.647,14.1946,15.5772,14.3501,16.6885,13.1408,14.2145,11.8425,11.6721,13.2774,13.0296,12.9461,12.6066,15.9101,13.4924,14.4948
2016102406,2016102500,KMDT,,,,,48.7258,48.9684,48.4658,48.853,48.9265,49.2727,49.0438,49.3158,49.0819,49.703,49.0585,49.2022,49.033,49.2777,49.3185,49.6777,49.9939,49.4458,48.8177,49.4858,48.7088,33.4381,33.5834,32.9389,33.5367,33.8116,34.1823,33.6337,33.4334,33.7323,33.6253,33.651,33.7957,33.8089,33.4812,33.8038,33.7342,33.6457,32.9529,33.9899,33.3674,33.5685,0.0024,0.0037,0.0014,0.0039,0.0043,0.0031,0.0017,0.0011,0.0019,0.0008,0.0009,0.0017,0.0037,0.0012,0.0037,0.0014,0.0019,0.0019,0.0024,0.0009,0.0015,14.7679,15.0135,15.0556,14.2355,15.1911,14.4442,14.709,14.9711,14.8427,15.1917,14.6163,14.9566,14.9139,14.8535,14.936,14.1595,14.4494,14.6356,15.1794,14.5357,15.0344
2016102406,2016102500,KRNO,,,,,57.0909,56.3426,58.1694,55.2738,59.0439,54.6011,55.9937,56.5471,56.0044,55.9952,54.6783,57.9203,57.483,57.8219,55.9736,52.3658,57.4563,55.5858,57.0468,55.0702,56.9729,38.5399,38.4311,39.5296,40.0185,39.4738,39.7904,38.9613,39.0868,38.8792,39.4088,39.5388,38.3867,38.1703,39.2509,39.2863,39.5317,38.1913,38.4958,38.5946,38.5277,38.8591,0.0016,0.0047,0.0034,0.0099,0.0037,0.0299,0.0042,0.0034,0.0136,0.0078,0.0154,0.0021,0.0013,0.0041,0.007,0.0298,0,0.0072,0.0024,0.0384,0.0036,9.6875,9.6377,9.9087,10.147,9.6899,9.3668,11.1175,10.7633,10.0552,10.0621,10.0341,10.4743,10.1079,10.0225,9.7862,10.3611,10.2061,10.5206,10.1375,9.318,10.2245
2016102406,2016102500,KSEA,,,,,58.4036,58.0738,58.3684,58.5293,59.5941,57.8168,57.7008,58.9141,57.7755,58.1831,57.5957,59.4087,57.6836,56.9863,58.5533,57.8801,58.0958,58.7574,59.0239,58.1078,58.868,44.7625,45.5072,46.7017,46.4638,45.6059,45.9369,44.4887,46.2283,45.5016,45.9058,43.7458,45.6704,44.1755,44.4307,46.1065,43.0536,45.9733,44.5746,44.9475,46.4832,45.8254,0.0282,0.0625,0.0522,0.0381,0.0183,0.0298,0.053,0.0335,0.0298,0.0363,0.0245,0.0282,0.0273,0.0341,0.0227,0.0236,0.0446,0.0367,0.0234,0.0488,0.0221,8.97,9.9815,8.248,8.754,6.8329,8.7739,9.6173,8.0566,8.0287,9.3503,8.6559,7.3941,9.0654,9.4233,9.2964,8.6214,9.0338,8.3822,7.4364,9.203,8.7184
2016102406,2016102500,KTVC,,,,,46.2775,46.3492,46.9434,45.9214,46.3561,46.1124,46.6096,46.8967,47.0835,47.3942,46.1491,46.249,47.0678,45.9526,46.2633,45.9756,46.4566,46.6597,46.8116,46.7123,45.8882,38.6566,38.737,40.33,38.9228,37.9928,37.8022,38.1143,40.3435,39.3275,39.7914,37.5659,38.6421,38.7013,37.9686,39.6818,38.6415,38.3564,39.4381,39.7749,39.4235,37.2506,0.0094,0.0115,0.0147,0.0123,0.0122,0.0151,0.0164,0.004,0.0038,0.0115,0.0098,0.0131,0.0095,0.0096,0.0098,0.0078,0.0054,0.0116,0.0098,0.01,0.0067,11.1535,11.2328,13.8683,11.5404,10.6916,10.1965,9.6553,14.2163,12.5418,11.4507,10.4655,10.968,11.6098,12.0592,11.9889,10.7366,10.9012,10.541,11.3782,10.8726,11.2867
2016102506,2016102600,KEYW,,,,,79.2815,79.4039,79.164,79.2216,79.2815,79.1015,79.4616,79.4329,79.1953,79.2216,79.3348,79.2815,79.4616,79.2815,79.2815,79.2815,79.4039,79.2815,79.2815,79.2216,79.1929,77.4738,77.5251,77.3432,77.345,77.3138,77.165,77.5509,77.5884,77.345,77.5337,77.4933,77.4738,77.7713,77.5457,77.5366,77.4857,77.5106,77.3499,77.2054,77.525,77.4886,0.0296,0.0364,0.0456,0.0301,0.0298,0.0262,0.0256,0.0267,0.0315,0.03,0.0225,0.0239,0.0291,0.0347,0.0321,0.0259,0.0197,0.0323,0.0206,0.0324,0.0426,22.2522,22.0487,22.3757,22.8585,23.4203,22.4494,23.7379,22.5083,22.8679,21.8219,22.7277,22.4384,22.2184,22.3671,22.4526,22.561,22.5723,22.2579,23.041,22.6,22.6429
2016102506,2016102600,KGRI,,,,,70.4796,71.6408,72.6623,69.4755,68.3196,69.1349,72.9624,73.3082,71.7131,69.3626,71.5312,70.6387,70.0386,70.2186,72.4032,70.441,71.145,69.538,69.4647,69.119,70.0012,52.4121,52.7774,51.5284,51.7874,51.5719,51.8545,52.4159,53.3352,52.518,53.1166,54.057,54.4251,52.2321,52.9752,52.7404,52.2552,51.8869,52.1251,52.1406,52.1341,52.2464,0,0,0,0,0.0175,0.018,0,0.0359,0.001,0.0361,0.0001,0.0257,0,0,0,0.022,0,0.0008,0.0084,0.0001,0.0291,12.7271,11.8104,12.2761,11.3819,13.1592,11.9031,11.935,12.7086,11.623,11.5709,12.6903,13.4894,13.1715,12.5799,11.1834,12.1428,12.9873,12.9105,12.7731,11.163,13.396
2016102506,2016102600,KMDT,,,,,47.1468,47.4178,49.4447,47.0165,46.6439,45.7646,46.4687,48.7979,45.6002,49.3498,48.357,46.6694,46.2839,46.5277,46.6448,47.9479,46.7769,47.6499,47.316,48.3842,46.9366,31.5399,31.3625,30.8857,30.9929,31.1165,30.7801,31.7379,32.3263,31.2362,31.4057,33.7137,30.7661,30.8199,31.6422,31.1298,32.8018,30.3168,33.1461,31.1608,30.6578,31.7672,0.0049,0.0089,0.0017,0,0.0009,0.01,0.002,0.0082,0.0023,0.0244,0.0015,0.0178,0.0134,0.0048,0.0128,0.0295,0.017,0.0371,0.0025,0.002,0,6.9361,7.6619,7.4925,6.2129,7.1274,6.1057,5.9455,7.6543,7.5043,8.1086,6.7403,6.6819,7.9489,6.5754,7.1589,6.6392,6.492,7.2856,7.4256,6.934,8.4949
2016102506,2016102600,KRNO,,,,,66.002,65.717,65.4285,65.5614,66.5046,66.2065,65.6224,65.1674,65.391,65.7174,66.0535,66.1455,65.6185,66.5722,66.7662,66.3346,66.0879,65.6285,65.6185,64.984,65.571,41.0289,40.7064,40.7164,40.7303,40.9958,41.3755,40.6925,40.6219,40.4932,40.8115,40.9339,41.6025,40.4376,41.4422,41.8204,40.8965,41.7825,41.7215,40.9675,40.7303,40.6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2566,9.7023,9.2411,10.388,8.991,8.9257,9.7742,10.5953,9.1412,9.82,10.1258,8.8647,9.4428,7.9779,8.3463,8.7752,8.8203,9.1084,9.2689,9.3221,9.3463
2016102506,2016102600,KSEA,,,,,54.9553,53.3337,55.6626,56.3097,55.8235,56.6293,54.306,55.8322,56.1033,54.2544,54.1718,56.2609,53.7414,54.0413,56.3881,53.9101,54.1401,53.9377,56.6863,57.8755,54.5268,45.142,44.2477,46.9205,45.7699,44.9997,46.0996,44.536,45.8843,45.5576,44.2682,45.3667,46.5879,44.3233,44.3348,45.6571,43.177,44.6478,44.5003,46.5432,45.3608,44.6489,0.6998,0.8085,0.8241,0.7815,0.6341,0.598,0.7528,0.4647,0.7599,0.7547,0.6144,0.4252,0.5487,0.638,0.7965,0.5335,0.6523,0.6888,0.81,0.4805,0.6568,4.5674,5.1588,5.075,6.5854,5.9015,6.5334,5.055,5.7257,5.1399,5.2272,4.467,6.5381,6.065,5.0188,6.3057,5.1233,6.1051,4.8111,4.8952,5.4172,5.192
